year,make,model,body_style,image_src
2002,Daewoo,Leganza,"[""Sedan""]",https://media.ed.edmunds-media.com/daewoo/leganza/2000/oem/2000_daewoo_leganza_sedan_cdx_fq_oem_1_500.jpg
2002,Daewoo,Nubira,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/daewoo/nubira/2002/oem/2002_daewoo_nubira_sedan_se_s_oem_1_500.jpg
2002,Dodge,Caravan Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Dakota Club Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Dakota Quad Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Dakota Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Durango,"[""SUV""]",https://media.ed.edmunds-media.com/dodge/durango/2002/oem/2002_dodge_durango_4dr-suv_slt_fq_oem_1_500.jpg
2002,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Intrepid,"[""Sedan""]",https://media.ed.edmunds-media.com/dodge/intrepid/2001/oem/2001_dodge_intrepid_sedan_rt_s_oem_1_500.jpg
2002,Dodge,Neon,"[""Sedan""]",https://media.ed.edmunds-media.com/dodge/neon/2001/oem/2001_dodge_neon_sedan_highline-rt_s_oem_1_500.jpg
2002,Dodge,Ram 1500 Quad Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram 1500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram 2500 Quad Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram 2500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram 3500 Quad Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram 3500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Van 1500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Van 2500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Van 3500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Wagon 1500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Wagon 2500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Ram Wagon 3500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Dodge,Stratus,"[""Coupe"", ""Sedan""]",https://media.ed.edmunds-media.com/dodge/stratus/2001/oem/2001_dodge_stratus_sedan_se_s_oem_1_500.jpg
2002,Dodge,Viper,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/dodge/viper/2001/oem/2001_dodge_viper_coupe_gts_fq_oem_1_500.jpg
2002,Ford,Crown Victoria,"[""Sedan""]",https://media.ed.edmunds-media.com/ford/crown-victoria/2001/oem/2001_ford_crown-victoria_sedan_lx_fq_oem_1_500.jpg
2002,Ford,Econoline E150 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Econoline E150 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Econoline E250 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Econoline E350 Super Duty Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Econoline E350 Super Duty Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Escape,"[""SUV""]",https://media.ed.edmunds-media.com/ford/escape/2001/oem/2001_ford_escape_4dr-suv_xlt_fq_oem_2_500.jpg
2002,Ford,Escort,"[""Sedan""]",https://media.ed.edmunds-media.com/ford/escort/2002/oem/2002_ford_escort_sedan_fleet_fq_oem_1_500.jpg
2002,Ford,Excursion,"[""SUV""]",https://media.ed.edmunds-media.com/ford/excursion/2001/oem/2001_ford_excursion_4dr-suv_limited_fq_oem_2_500.jpg
2002,Ford,Expedition,"[""SUV""]",https://media.ed.edmunds-media.com/ford/expedition/2002/oem/2002_ford_expedition_4dr-suv_eddie-bauer_fq_oem_1_500.jpg
2002,Ford,Explorer,"[""SUV""]",https://media.ed.edmunds-media.com/ford/explorer/2002/oem/2002_ford_explorer_4dr-suv_eddie-bauer_fq_oem_1_500.jpg
2002,Ford,Explorer Sport,"[""SUV""]",https://media.ed.edmunds-media.com/ford/explorer-sport/2001/oem/2001_ford_explorer-sport_2dr-suv_base_s_oem_1_500.jpg
2002,Ford,Explorer Sport Trac,"[""Pickup""]",https://media.ed.edmunds-media.com/ford/explorer-sport-trac/2001/oem/2001_ford_explorer-sport-trac_crew-cab-pickup_base_fq_oem_5_500.jpg
2002,Ford,F150 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F150 Super Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F150 SuperCrew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F250 Super Duty Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F250 Super Duty Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F250 Super Duty Super Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F350 Super Duty Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F350 Super Duty Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,F350 Super Duty Super Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Focus,"[""Sedan"", ""Wagon"", ""Hatchback""]",https://media.ed.edmunds-media.com/ford/focus/2000/oem/2000_ford_focus_wagon_se_fq_oem_2_500.jpg
2002,Ford,Mustang,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/ford/mustang/2001/oem/2001_ford_mustang_coupe_base_fq_oem_1_500.jpg
2002,Ford,Ranger Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Ranger Super Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,Taurus,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/ford/taurus/2002/oem/2002_ford_taurus_wagon_se_fq_oem_1_500.jpg
2002,Ford,Thunderbird,"[""Convertible""]",https://media.ed.edmunds-media.com/ford/thunderbird/2002/oem/2002_ford_thunderbird_convertible_deluxe_s_oem_1_500.jpg
2002,Ford,Windstar Cargo,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/ford/windstar/2001/oem/2001_ford_windstar_passenger-minivan_se-sport_fq_oem_1_500.jpg
2002,Ford,Windstar Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Ford,ZX2,"[""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Envoy,"[""SUV""]",https://media.ed.edmunds-media.com/gmc/envoy/2002/oem/2002_gmc_envoy_4dr-suv_slt_fq_oem_2_500.jpg
2002,GMC,Envoy XL,"[""SUV""]",https://media.ed.edmunds-media.com/gmc/envoy-xl/2002/oem/2002_gmc_envoy-xl_4dr-suv_slt_fq_oem_1_500.jpg
2002,GMC,Safari Cargo,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/gmc/safari-cargo/2002/oem/2002_gmc_safari-cargo_cargo-minivan_sl_fq_oem_1_500.jpg
2002,GMC,Safari Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 1500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 1500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 2500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 2500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 3500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Savana 3500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 1500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 1500 HD Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 1500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 2500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 2500 HD Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 2500 HD Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 2500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 3500 Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 3500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sierra 3500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sonoma Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sonoma Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Sonoma Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Yukon,"[""SUV""]",https://media.ed.edmunds-media.com/gmc/yukon/2002/oem/2002_gmc_yukon_4dr-suv_sle_fq_oem_1_500.jpg
2002,GMC,Yukon XL 1500,"[""SUV""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,GMC,Yukon XL 2500,"[""SUV""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Honda,Accord,"[""Sedan"", ""Coupe""]",https://media.ed.edmunds-media.com/honda/accord/2000/oem/2000_honda_accord_coupe_ex-v6_s_oem_1_500.jpg
2002,Honda,Civic,"[""Sedan"", ""Coupe"", ""Hatchback""]",https://media.ed.edmunds-media.com/honda/civic/2001/oem/2001_honda_civic_coupe_ex_fq_oem_3_500.jpg
2002,Honda,CR-V,"[""SUV""]",https://media.ed.edmunds-media.com/honda/cr-v/2002/oem/2002_honda_cr-v_4dr-suv_ex_fq_oem_1_500.jpg
2002,Honda,Insight,"[""Hatchback""]",https://media.ed.edmunds-media.com/honda/insight/2002/oem/2002_honda_insight_2dr-hatchback_base_s_oem_1_500.jpg
2002,Honda,Odyssey,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/honda/odyssey/2000/oem/2000_honda_odyssey_passenger-minivan_ex_fq_oem_3_500.jpg
