year,make,model,body_style(s),trim(s),image_source(s)
2006,Ford,F250 Super Duty Crew Cab,['Pickup'],"{'Pickup': {'XLT Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'Harley-Davidson Pickup 4D 8 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 4'}, 'XLT Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'XL Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 8 ft': {}, 'King Ranch Pickup 4D 8 ft': {'Horsepower': '300 @ 4750 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 6'}, 'XL Pickup 4D 6 3/4 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 6'}, 'King Ranch Pickup 4D 6 3/4 ft': {}, 'Harley-Davidson Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F250%20Super%20Duty%20Crew%20Cab-FrontSide_FTFSDC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F250 Super Duty Regular Cab,['Pickup'],"{'Pickup': {'XL Pickup 2D 8 ft': {'Horsepower': '300 @ 4750 rpm HP', 'Engine': 'V8, 5.4 Liter'}, 'XLT Pickup 2D 8 ft': {'Horsepower': '300 @ 4750 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F250%20Super%20Duty%20Regular%20Cab-FrontSide_FTFSDR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F250 Super Duty Super Cab,['Pickup'],"{'Pickup': {'XLT Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L'}, 'XLT Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'XL Pickup 4D 8 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 8 ft': {}, 'XL Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F250%20Super%20Duty%20Super%20Cab-FrontSide_FTFSDE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F350 Super Duty Crew Cab,['Pickup'],"{'Pickup': {'XLT Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 6 3/4 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'XLT Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 4'}, 'XL Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'King Ranch Pickup 4D 8 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 4'}, 'XL Pickup 4D 6 3/4 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 6'}, 'King Ranch Pickup 4D 6 3/4 ft': {}, 'Harley-Davidson Pickup 4D 6 3/4 ft': {}, 'Harley-Davidson Pickup 4D 8 ft': {}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F350%20Super%20Duty%20Crew%20Cab-FrontSide_FTFSDC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F350 Super Duty Regular Cab,['Pickup'],"{'Pickup': {'XL Pickup 2D 8 ft': {'Horsepower': '300 @ 4750 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 3'}, 'XLT Pickup 2D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F350%20Super%20Duty%20Regular%20Cab-FrontSide_FTFSDR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F350 Super Duty Super Cab,['Pickup'],"{'Pickup': {'XLT Pickup 4D 8 ft': {'Engine': 'V8, Turbo Dsl 6.0L', 'Horsepower': '325 @ 3300 rpm HP', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 6 3/4 ft': {}, 'Lariat Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'XL Pickup 4D 8 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}, 'XLT Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L'}, 'XL Pickup 4D 6 3/4 ft': {'Horsepower': '325 @ 3300 rpm HP', 'Engine': 'V8, Turbo Dsl 6.0L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F350%20Super%20Duty%20Super%20Cab-FrontSide_FTFSDE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Five Hundred,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Five%20Hundred-FrontSide_FOFIV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Focus,"['Hatchback', 'Sedan', 'Wagon']","{'Sedan': {}, 'Wagon': {}, 'Hatchback': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Focus-FrontSide_FOFOCSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Focus-FrontSide_FOFOCWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Focus-FrontSide_FOFOCHB061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Ford,Freestar Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Freestar%20Cargo-FrontSide_FTFRE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Freestar Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Freestar%20Passenger-FrontSide_FTFRE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Freestyle,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Freestyle-FrontSide_FTFRES061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Fusion,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Fusion-FrontSide_FOFUS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,GT,['Coupe'],{'Coupe': {}},{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-GT-FrontSide_FOGT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Mustang,"['Coupe', 'Convertible']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Mustang-FrontSide_FOMUSCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Mustang-FrontSide_FOMUS06A_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Ford,Ranger Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Ranger%20Regular%20Cab-FrontSide_FTRGR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Ranger Super Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Ranger%20Super%20Cab-FrontSide_FTRGE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Taurus,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Taurus-FrontSide_FOTAUSED061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Canyon Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Canyon%20Crew%20Cab-FrontSide_GMCAC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Canyon Extended Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Canyon%20Extended%20Cab-FrontSide_GMCAE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Canyon Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Canyon%20Regular%20Cab-FrontSide_GMCAR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Envoy,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Envoy-FrontSide_GMENV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Envoy XL,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Envoy%20XL-FrontSide_GMENVXL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 1500 Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%201500%20Cargo-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 1500 Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%201500%20Passenger-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 2500 Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%202500%20Cargo-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 2500 Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%202500%20Passenger-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 3500 Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%203500%20Cargo-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Savana 3500 Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Savana%203500%20Passenger-FrontSide_GMSAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 1500 Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%201500%20Crew%20Cab-FrontSide_GMSRC064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 1500 Extended Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%201500%20Extended%20Cab-FrontSide_GMSRE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 1500 HD Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%201500%20HD%20Crew%20Cab-FrontSide_GMSRC064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 1500 Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%201500%20Regular%20Cab-FrontSide_GMSRR063_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 2500 HD Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%202500%20HD%20Crew%20Cab-FrontSide_GMSRC064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 2500 HD Extended Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%202500%20HD%20Extended%20Cab-FrontSide_GMSRE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 2500 HD Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%202500%20HD%20Regular%20Cab-FrontSide_GMSRR063_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 3500 Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%203500%20Crew%20Cab-FrontSide_GMSRC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 3500 Extended Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%203500%20Extended%20Cab-FrontSide_GMSRE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Sierra 3500 Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Sierra%203500%20Regular%20Cab-FrontSide_GMSRR063_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Yukon,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Yukon-FrontSide_GMYUK061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Yukon XL 1500,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Yukon%20XL%201500-FrontSide_GMYUKXL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,GMC,Yukon XL 2500,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-GMC-Yukon%20XL%202500-FrontSide_GMYUKXL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Accord,"['Sedan', 'Coupe']","{'Sedan': {}, 'Coupe': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Accord-Front_HOACCSED064_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Accord-FrontSide_HOACCCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Honda,Civic,"['Sedan', 'Coupe']","{'Sedan': {}, 'Coupe': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Civic-FrontSide_HOCIVSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Civic-FrontSide_HOCIVCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Honda,CR-V,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-CR-V-FrontSide_HTCRV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Element,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Element-FrontSide_HTELE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Insight,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Insight-FrontSide_HOINS056_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Odyssey,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Odyssey-FrontSide_HTODY061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Pilot,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Pilot-FrontSide_HTPIL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,Ridgeline,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-Ridgeline-FrontSide_HTRIDGELN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Honda,S2000,['Convertible'],{'Convertible': {}},{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Honda-S2000-FrontSide_HOS20051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,HUMMER,H1,"['Wagon', 'SUV']","{'Wagon': {}, 'SUV': {}}","{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-HUMMER-H1-FrontSide_HUH1A061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-HUMMER-H1-FrontSide_HUH1A061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,HUMMER,H2,"['SUV', 'Pickup']","{'SUV': {}, 'Pickup': {}}","{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-HUMMER-H2-FrontSide_HUH2063_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-HUMMER-H2-FrontSide_HUHM2SUT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,HUMMER,H3,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-HUMMER-H3-FrontSide_HUH3061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Accent,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Accent-FrontSide_HYACCSED061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Azera,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Azera-FrontSide_HYAZE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Elantra,"['Hatchback', 'Sedan']","{'Sedan': {}, 'Hatchback': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Elantra-FrontSide_HYELASED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Elantra-FrontSide_HYELAHB051_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Hyundai,Santa Fe,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Santa%20Fe-FrontSide_HSSFE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Sonata,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Sonata-FrontSide_HYSON061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Tiburon,['Coupe'],{'Coupe': {}},{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Tiburon-FrontSide_HYTIB051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Hyundai,Tucson,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Hyundai-Tucson-FrontSide_HSTUCS051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,INFINITI,FX,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-FX-FrontSide_IQFX35042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,INFINITI,G,"['Coupe', 'Sedan']","{'Sedan': {}, 'Coupe': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-G-FrontSide_IFG35SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-G-FrontSide_IFG35CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,INFINITI,M,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-M-FrontSide_IFM45061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,INFINITI,Q,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-Q-FrontSide_IFQ45061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,INFINITI,QX,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Infiniti-QX-FrontSide_IQQX56042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Isuzu,Ascender,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Isuzu-Ascender-FrontSide_ITASC7061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Isuzu,i-280 Extended Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Isuzu-i-280%20Extended%20Cab-FrontSide_IT280PU061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Isuzu,i-350 Crew Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Isuzu-i-350%20Crew%20Cab-FrontSide_IT350PU061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jaguar,S-Type,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-S-Type-FrontSide_JAS--061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jaguar,XJ,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-XJ-RearSide_JAXJ8L062_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jaguar,XK,"['Coupe', 'Convertible']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-XK-FrontSide_JAXK8CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-XK-FrontSide_JAXK8CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Jaguar,X-Type,"['Sedan', 'Wagon']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-X-Type-FrontSide_JAXSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jaguar-X-Type-FrontSide_JAXWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Jeep,Commander,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jeep-Commander-FrontSide_JECOM061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jeep,Grand Cherokee,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jeep-Grand%20Cherokee-FrontSide_JEGCHLRD061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jeep,Liberty,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jeep-Liberty-FrontSide_JELIBSPT051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Jeep,Wrangler,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Jeep-Wrangler-FrontSide_JEWRNSPT051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Kia,Amanti,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Kia-Amanti-FrontSide_KIAMAN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Kia,Optima,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Kia-Optima-FrontSide_KIOPT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Kia,Optima (2006.5),['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Kia-Optima%20(2006.5)-FrontSide_KIOPT5061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
